3,24,63,66,36,19,33,105,84,25,52
2,26,111,72,107,46,82,90,33,49,7
3,71,2,5,16,35,49,55,12,38,29
2,66,77,47,76,48,79,5,19,82,12
2,9,13,77,28,21,101,104,1,16,85
3,86,31,58,105,110,10,42,38,75,79
2,108,55,52,110,27,35,103,13,2,48
3,31,111,84,24,59,77,71,100,21,43
2,38,72,25,48,27,46,29,18,86,9
2,104,99,92,90,27,109,75,57,8,50
2,94,13,72,8,18,89,97,88,93,25
3,26,35,36,100,63,3,25,109,1,106
2,42,85,76,6,25,66,38,65,14,3
2,20,17,63,87,71,60,54,38,66,107
2,95,27,4,83,81,113,34,57,1,42
3,6,92,41,69,61,28,10,32,103,44
3,56,92,101,46,26,32,8,112,79,63
2,49,85,57,95,100,16,55,46,54,50
3,66,42,79,3,48,111,70,33,113,50
3,18,65,53,98,69,36,60,97,31,96
2,18,75,104,28,60,113,21,27,4,78
2,46,78,64,34,111,73,13,62,66,112
3,57,85,23,62,109,14,95,44,87,74
3,45,73,53,67,81,77,84,63,11,21
2,100,113,11,96,8,24,25,19,1,12
3,64,26,106,62,23,69,89,67,92,80
2,35,14,58,62,77,82,67,13,109,72
3,83,38,40,18,99,34,60,41,49,87
3,13,5,86,61,27,106,2,49,79,4
3,20,50,85,110,29,4,92,33,11,66
3,3,59,14,29,88,85,26,67,25,35
3,79,94,50,6,25,55,102,51,105,36
2,5,49,8,70,73,100,3,92,82,105
3,33,17,11,7,45,108,46,50,63,6
3,91,33,43,56,113,7,76,55,88,82
3,60,41,85,113,97,64,25,40,39,4
2,12,80,54,113,105,84,52,19,74,68
3,48,98,96,26,112,33,87,103,88,17
2,113,55,23,83,88,73,42,43,38,5
3,101,26,93,62,102,18,48,6,80,73
2,111,65,94,88,71,54,92,58,33,105
2,57,112,82,86,39,101,43,85,30,44
3,60,17,106,102,50,96,104,38,82,3
3,89,64,43,113,95,17,66,86,93,56
3,64,95,39,18,30,53,80,28,78,107
2,107,112,46,110,113,11,72,85,59,7
2,60,111,75,32,51,15,24,56,98,39
3,81,37,32,71,23,107,108,98,73,39
3,31,5,108,72,15,48,104,94,106,34
2,52,99,24,94,46,37,42,105,66,31
3,90,2,25,101,103,5,105,82,44,68
3,29,54,1,33,109,45,10,44,30,6
2,52,95,56,30,18,54,100,107,92,61
3,8,78,108,57,67,91,44,33,58,101
2,56,96,77,98,26,83,30,60,64,91
2,24,93,99,68,45,2,5,44,60,55
3,5,88,9,22,24,35,14,3,61,29
2,34,97,92,113,104,87,35,101,5,27
2,16,40,91,38,25,48,14,9,35,52
2,19,49,107,8,64,112,56,79,46,4
3,67,102,16,8,1,68,59,79,109,12
3,7,113,61,85,54,38,49,84,35,36
3,94,83,99,2,98,19,43,71,90,104
3,99,25,113,107,67,82,32,92,59,26
3,70,91,38,43,7,48,75,50,36,37
2,38,100,43,62,78,74,77,3,12,75
2,40,72,100,110,94,53,77,36,29,52
2,49,83,64,38,13,89,91,26,29,30
3,20,110,100,72,16,82,109,65,49,42
3,62,111,50,87,6,76,47,4,113,110
3,11,26,33,62,72,103,34,80,76,6
3,107,9,106,48,30,60,6,43,44,61
3,87,25,95,68,30,14,13,78,82,20
2,68,35,105,80,112,16,2,111,55,5
2,67,43,6,24,3,65,39,107,34,90
2,50,30,80,87,60,63,65,61,28,110
3,69,24,40,7,44,96,13,84,12,4
2,73,32,99,96,92,108,75,34,91,89
2,87,98,24,15,75,12,6,99,86,13
3,75,111,76,106,77,18,31,39,59,52
2,2,73,48,30,67,53,5,32,25,43
2,2,22,76,48,25,91,100,87,4,8
3,106,75,103,29,34,5,27,49,83,111
2,73,69,96,25,110,78,92,112,28,104
3,105,44,85,69,24,113,40,5,37,58
2,27,76,106,113,28,47,3,5,69,77
3,28,80,27,24,103,3,75,90,88,43
2,91,59,44,39,13,5,64,35,33,71
2,92,32,68,21,63,28,51,16,26,7
3,22,43,23,99,89,69,78,4,107,39
2,42,41,27,20,47,58,103,46,35,101
3,74,6,41,78,97,32,48,102,39,42
2,53,79,96,21,73,39,83,9,48,91
3,34,89,36,40,105,61,1,42,21,103
3,36,27,30,81,16,103,53,40,35,19
2,84,113,56,30,95,36,52,34,27,47
3,70,56,38,89,73,72,35,14,90,76
3,88,25,105,80,55,8,69,46,106,60
2,10,69,101,98,26,107,60,77,85,78
3,80,77,81,34,18,29,33,41,90,17
3,68,79,26,96,77,40,14,18,72,53
2,55,52,72,80,79,106,68,99,76,31
2,42,98,32,43,113,102,105,104,70,48
3,28,75,73,46,107,93,31,45,63,85
2,80,99,110,85,78,55,63,66,82,76
3,36,108,66,71,7,48,41,68,55,64
3,2,17,96,49,14,94,95,87,61,66
3,42,102,9,40,48,6,93,70,49,33
2,110,71,14,13,94,73,53,81,89,42
3,12,86,78,107,55,34,35,27,89,54
2,68,4,82,64,85,102,48,86,42,60
3,76,23,45,34,62,96,107,39,102,64
3,31,4,85,55,76,37,79,3,105,16
3,37,113,13,88,71,101,51,74,50,15
2,87,100,81,88,52,38,73,63,71,32
3,88,40,58,85,5,63,95,91,80,77
3,97,34,88,55,103,53,70,78,30,5
2,27,73,20,86,99,23,102,65,50,105
2,109,19,34,106,74,59,43,5,80,87
2,13,80,98,34,74,22,78,72,68,56
3,16,62,32,74,1,39,35,88,98,24
2,98,61,70,71,19,14,107,57,62,2
2,85,21,89,80,70,113,46,33,27,25
2,87,61,86,6,48,17,82,32,11,42
2,60,22,78,103,76,93,46,37,29,64
3,94,41,32,53,105,49,21,12,6,8
3,65,67,85,32,112,24,104,4,56,60
2,76,59,99,68,100,101,110,29,72,49
3,113,26,23,50,83,86,11,12,46,99
3,64,89,14,98,6,16,18,31,57,77
2,98,40,64,85,25,14,7,107,17,66
3,15,80,10,29,86,45,18,82,23,91
2,51,104,61,63,83,1,88,50,109,30
2,31,59,71,107,47,81,105,87,103,22
3,53,49,4,85,66,10,13,80,90,79
3,55,108,80,101,69,48,27,45,106,49
3,109,43,102,47,88,10,60,98,9,89
2,40,35,22,95,81,106,61,32,108,66
3,8,59,113,74,33,21,98,82,38,47
3,80,66,37,53,69,45,54,46,110,18
3,11,77,113,80,102,100,15,17,95,92
2,94,8,79,58,41,71,64,43,87,55
2,27,7,53,55,42,58,40,112,107,50
3,71,62,98,86,105,91,109,89,6,63
2,100,56,112,101,26,84,59,4,32,41
2,3,32,90,49,98,103,102,112,48,92
2,66,1,77,25,37,32,63,61,43,68
2,68,113,1,3,56,93,101,63,25,46
3,100,36,40,42,49,14,59,9,111,28
3,67,44,106,12,68,93,62,102,105,38
2,39,49,106,104,84,73,110,50,52,65
2,34,46,82,55,28,45,113,58,111,92
2,28,53,55,14,97,79,13,82,73,56
2,96,108,109,51,17,38,28,39,78,103
2,81,48,99,110,98,37,97,85,65,12
3,54,80,81,65,14,29,75,9,20,62
3,68,55,99,73,39,76,21,77,60,45
2,78,95,21,73,69,34,76,89,86,25
3,41,50,48,35,39,98,108,87,10,63
3,31,96,99,29,61,91,89,85,75,90
3,60,16,37,4,50,82,108,107,21,62
2,11,61,108,112,85,41,66,91,32,34
3,62,108,98,11,79,39,56,42,91,58
2,70,10,5,4,111,104,90,42,53,56
3,51,61,98,47,55,49,5,113,41,84
2,50,80,66,24,3,37,29,106,96,70
2,77,19,94,57,23,82,104,103,108,40
2,97,3,9,46,8,66,26,41,82,70
2,103,93,62,107,80,101,36,56,25,60
3,102,93,106,77,49,83,35,78,44,31
3,20,78,70,63,16,23,14,103,10,22
2,15,12,50,80,57,21,75,29,103,107
2,88,11,1,68,106,76,24,64,101,7
3,21,13,34,91,4,77,89,63,16,67
2,34,2,44,28,93,86,89,27,9,35
2,103,53,47,85,20,68,62,111,109,100
2,21,37,71,13,108,34,82,94,16,92
2,87,75,23,58,64,105,40,20,35,36
3,19,30,15,75,42,50,84,36,64,6
3,93,94,20,15,81,11,58,97,60,90
2,26,81,112,43,9,11,56,41,92,64
2,100,13,73,40,44,63,34,64,72,86
2,10,85,5,47,9,42,33,35,110,62
3,15,111,46,57,65,37,11,42,85,75
3,46,97,40,14,51,12,3,105,99,34
2,105,40,24,10,63,51,88,83,96,20
2,20,1,86,71,82,50,60,8,75,47
2,53,2,66,47,89,83,101,31,111,36
2,96,29,80,99,36,93,4,77,103,16
2,83,5,80,60,17,21,38,23,41,36
2,46,54,91,21,100,25,75,23,32,94
3,100,82,106,23,20,59,56,111,27,104
3,55,22,89,19,90,35,65,63,26,18
2,57,87,92,113,1,40,17,46,22,98
3,66,90,65,110,17,50,49,5,74,34
3,66,100,56,39,93,40,36,88,24,13
2,21,97,107,95,94,99,82,91,59,87
2,93,15,22,94,74,103,31,3,34,58
2,37,92,82,2,70,91,73,38,111,100
3,93,22,4,63,91,35,83,7,78,46
2,53,63,11,44,106,4,68,36,113,82
3,44,73,91,58,74,33,101,31,20,24
2,22,107,45,86,27,33,16,51,6,111
3,92,26,33,3,88,96,97,108,101,66
2,23,58,64,86,10,35,110,71,108,19
2,39,109,20,48,95,11,24,61,59,92
2,96,91,105,86,17,24,2,94,14,50
2,14,3,57,49,85,62,76,72,34,16
3,7,30,11,17,72,82,89,104,51,9
2,64,42,96,63,47,105,21,104,91,37
3,48,96,85,55,103,89,101,28,107,70
2,50,40,112,84,59,102,3,82,1,5
3,78,93,90,54,72,42,4,101,79,111
3,98,39,38,36,37,67,88,3,21,16
3,58,73,36,2,25,87,74,22,90,106
2,101,48,75,98,68,32,74,71,25,26
3,52,104,67,80,65,51,9,20,100,111
3,41,11,113,40,68,48,63,31,20,110
3,85,95,7,4,33,108,23,25,43,16
2,71,22,36,59,30,15,18,52,102,89
3,69,77,59,41,25,81,23,109,101,83
3,66,56,68,25,61,77,11,4,73,97
2,45,66,83,48,17,63,55,98,89,36
3,44,80,31,86,34,104,17,24,90,18
2,92,48,43,84,5,106,74,32,61,91
2,51,69,35,32,102,105,20,7,109,82
2,99,103,51,78,65,47,83,19,109,31
3,98,70,96,75,24,109,69,20,66,92
3,11,111,112,55,42,1,26,87,109,91
2,56,74,113,44,37,72,75,14,106,70
2,79,37,72,24,39,59,35,80,95,62
2,74,88,29,51,106,8,57,72,101,102
3,71,64,68,70,59,13,17,16,62,14
2,57,31,103,52,19,51,47,92,18,37
2,78,108,91,76,92,25,81,26,35,111
2,89,30,109,15,74,53,106,16,22,63
2,73,3,109,53,59,76,46,12,47,57
3,12,52,100,97,22,43,88,94,46,72
3,112,106,92,22,81,26,104,9,54,79
2,89,106,74,24,6,54,17,18,93,77
2,2,4,96,20,64,83,78,94,44,42
2,49,112,107,92,28,69,91,1,59,3
2,44,53,97,24,43,70,104,18,1,63
2,38,95,87,5,76,102,69,81,64,110
2,66,9,92,32,75,15,95,84,60,76
3,20,110,15,96,51,71,89,55,49,83
2,55,63,82,7,25,86,109,107,14,103
3,41,48,97,22,72,14,37,34,9,62
3,66,32,11,107,12,112,91,17,93,94
2,68,40,62,17,71,30,89,80,100,95
3,78,37,11,76,89,13,26,97,38,74
3,111,35,37,60,66,76,96,20,6,40
2,77,41,7,12,96,34,18,89,85,31
2,11,44,77,16,89,66,5,93,47,19
2,85,92,41,52,61,13,47,94,17,102
2,44,88,54,23,97,1,49,21,15,69
2,8,1,96,68,2,70,72,12,46,38
3,98,79,10,27,89,74,90,43,102,93
3,77,104,39,32,52,81,47,112,27,12
2,24,104,77,85,44,4,64,100,67,47
2,47,10,16,56,48,87,88,79,67,95
3,111,69,3,5,10,101,29,42,78,55
3,50,113,61,48,99,45,83,85,74,101
2,27,11,13,52,90,17,60,49,74,57
2,54,62,2,83,77,4,5,80,97,46
2,21,110,70,40,72,62,57,14,80,68
3,106,60,28,95,4,100,102,59,25,97
2,30,64,70,46,89,100,8,69,97,71
2,113,108,20,45,107,5,67,81,24,25
2,74,80,79,89,25,85,94,46,50,66
2,62,3,58,56,95,109,42,8,1,26
2,97,52,16,106,87,31,93,40,7,70
3,73,23,48,87,36,104,45,89,46,107
2,22,106,75,78,37,53,80,41,3,26
2,40,42,52,97,62,2,23,12,71,7
2,68,93,91,69,72,60,105,1,73,33
2,56,92,76,110,93,88,6,96,23,46
3,44,97,84,42,2,96,82,106,99,10
3,61,55,63,64,83,82,40,90,48,112
2,58,11,99,109,94,41,88,4,8,67
2,28,55,32,60,31,82,112,80,62,24
3,68,43,63,98,8,11,90,14,46,21
2,80,70,107,101,42,23,83,71,74,100
3,51,63,38,33,12,11,59,56,17,43
3,38,15,90,17,49,102,34,113,82,54
2,86,45,63,73,92,35,70,65,11,17
3,106,98,44,41,18,75,78,56,72,71
2,20,45,8,16,66,1,10,80,112,58
2,48,46,66,52,97,57,78,31,93,83
3,98,35,91,46,113,95,65,40,42,107
3,75,38,90,96,1,108,103,105,92,30
3,34,41,3,5,81,100,107,101,42,8
2,113,3,39,27,73,78,82,60,31,18
2,36,24,37,61,39,23,53,99,108,45
3,108,84,4,90,7,6,60,75,50,32
2,75,12,6,76,84,91,89,19,49,80
2,9,62,77,41,65,7,29,61,40,27
2,95,88,52,68,37,54,1,46,38,94
2,49,88,87,43,17,16,105,113,65,59
2,1,54,67,29,51,57,79,82,102,90
2,104,42,25,63,99,59,7,11,6,73
3,66,51,77,67,108,41,26,65,38,6
2,26,8,22,63,3,50,109,101,1,80
2,77,56,40,100,97,65,26,104,4,7
3,62,58,1,109,25,75,16,87,79,112
3,18,91,100,34,75,42,105,51,54,50
2,27,60,53,86,106,19,68,107,85,42
3,71,35,9,78,67,81,103,37,68,69
2,110,103,104,82,14,32,107,1,62,50
3,85,106,59,102,71,55,109,23,79,10
2,73,42,19,28,58,36,69,22,87,24
2,59,11,13,43,14,23,100,55,64,95
3,86,8,61,74,18,75,66,103,92,85
3,109,64,69,43,37,82,9,35,10,62
2,72,14,7,23,94,40,47,75,61,69
3,53,63,42,49,35,24,94,96,3,40
3,60,4,61,110,82,37,62,86,12,106
3,58,17,59,101,94,19,39,92,38,98
3,84,50,78,7,100,46,105,59,41,68
3,70,9,104,4,66,99,48,64,28,74
3,23,112,25,6,62,107,97,108,44,78
2,83,50,92,102,55,96,48,35,95,110
2,108,44,97,35,22,87,31,79,49,13
2,35,15,18,79,108,76,91,5,109,51
2,31,25,33,14,69,39,41,42,28,45
2,25,21,68,5,17,39,4,23,82,46
3,48,86,75,92,108,72,53,88,42,20
3,58,93,106,6,91,44,5,7,85,25
2,96,65,32,46,80,20,73,69,53,5
2,7,1,34,52,98,51,27,19,62,74
2,80,90,58,92,46,24,7,107,52,49
2,103,1,49,112,50,99,18,46,60,65
2,99,32,29,61,12,56,46,25,71,81
2,107,53,99,91,78,101,23,10,40,111
3,103,66,13,98,74,69,40,36,57,91
2,61,17,100,109,71,11,45,73,29,40
2,88,45,8,13,78,82,6,34,52,25
3,12,4,90,41,78,22,33,89,57,81
2,10,105,34,64,30,19,26,32,108,40
2,1,79,72,78,101,45,92,46,56,3
3,56,112,51,30,106,57,24,9,34,89
3,18,30,106,16,26,20,80,73,44,2
3,83,106,69,17,77,20,94,101,56,96
2,26,93,3,103,33,83,76,18,50,90
3,36,41,70,56,7,39,50,95,43,1
3,108,10,72,34,3,21,25,32,53,63
2,101,97,47,36,84,60,20,17,103,68
2,51,52,89,44,23,60,85,15,45,75
3,20,26,77,51,36,103,107,14,4,113
2,101,22,99,85,11,63,58,42,95,53
3,60,32,74,15,94,36,78,31,102,85
2,11,64,6,45,82,76,65,18,63,62
3,16,32,55,18,104,81,7,71,27,1
2,37,57,14,43,5,72,21,92,105,79
2,86,59,105,45,110,18,102,40,15,26
2,19,103,109,78,87,84,4,105,65,28
3,100,31,12,111,86,88,92,14,1,30
2,44,91,22,62,92,51,81,95,58,80
3,21,54,92,41,105,107,30,108,45,85
2,75,88,29,49,74,31,89,47,93,51
3,97,7,4,33,82,63,52,21,39,105
3,95,8,91,90,29,30,105,85,89,51
2,14,55,1,103,110,59,45,33,36,30
2,103,81,3,51,46,82,20,49,50,100
2,106,12,24,16,11,31,57,109,18,7
2,78,16,71,65,82,11,27,7,37,87
3,11,43,27,69,74,83,68,58,34,17
3,51,85,99,91,16,54,74,75,102,53
3,91,32,55,88,40,12,2,57,4,26
3,79,94,17,30,49,13,9,8,100,85
2,54,48,77,15,80,69,4,66,61,102
2,65,84,26,87,98,40,29,8,16,22
2,35,37,81,72,92,69,3,15,50,14
2,18,10,22,44,4,79,66,48,1,17
3,1,27,105,53,11,32,44,108,69,14
3,40,96,97,73,22,18,80,9,59,33
3,81,31,50,64,59,52,17,69,107,109
3,34,4,12,32,20,90,49,86,99,18
3,1,7,98,37,92,3,29,113,31,26
3,14,111,18,107,110,58,102,12,83,37
3,103,10,75,100,76,74,32,85,4,66
2,44,56,50,34,10,58,4,72,81,104
3,57,11,34,10,45,35,62,7,66,36
3,93,6,98,28,17,49,69,33,62,46
2,107,67,53,106,7,2,65,41,78,10
2,7,99,71,95,6,54,25,89,59,66
2,44,94,12,71,111,63,6,39,72,88
3,65,95,67,90,24,63,107,58,35,28
2,112,27,34,14,50,45,17,15,66,56
2,86,59,40,11,58,2,70,79,48,6
3,83,13,108,54,5,84,70,10,31,82
3,66,72,87,56,106,77,47,19,100,48
3,60,56,2,20,72,79,102,71,110,1
3,102,99,18,73,79,91,68,42,65,80
2,62,59,5,102,28,110,54,41,45,97
3,80,73,111,109,113,82,62,41,15,85
3,8,56,80,70,18,6,26,50,14,95
3,12,111,38,39,44,103,64,21,17,101
3,25,6,111,90,46,15,100,106,13,43
3,51,111,73,83,104,27,87,92,112,77
2,57,54,75,89,106,69,62,38,46,81
2,99,72,53,13,108,11,96,26,107,30
3,13,59,86,62,1,71,10,3,109,44
2,14,78,72,109,21,27,25,22,18,58
3,18,3,46,39,10,77,92,63,95,59
3,64,4,85,108,48,92,113,2,107,103
2,35,19,73,7,62,17,16,93,87,49
2,102,37,40,110,51,83,32,1,62,72
3,112,39,106,8,27,111,19,25,17,104
3,94,97,7,18,12,68,22,90,11,35
2,59,102,29,105,70,33,78,83,18,73
3,100,108,68,83,109,98,14,61,52,77
2,36,96,63,109,95,86,22,69,48,35
3,112,55,36,39,37,43,85,107,103,97
3,25,82,92,45,102,2,99,54,76,24
3,26,67,24,7,113,99,58,28,57,85
2,31,42,49,62,13,64,27,87,98,47
2,68,60,100,19,81,99,93,105,2,86
2,70,52,101,16,5,74,71,113,60,104
3,110,2,83,106,13,102,105,17,19,39
2,99,19,89,26,104,2,4,106,92,42
3,56,10,72,23,86,31,109,1,3,81
3,95,67,97,21,42,107,30,72,23,77
2,13,48,40,20,1,32,19,81,7,3
3,21,35,54,87,90,56,64,60,45,34
3,45,44,49,47,63,39,80,89,33,88
2,88,21,80,14,101,87,30,16,81,79
3,59,37,15,68,54,52,4,47,53,12
2,92,9,110,82,103,79,22,28,62,11
3,4,78,93,69,59,13,68,32,94,82
2,108,27,10,29,55,79,50,64,107,18
2,44,81,51,97,113,23,18,66,108,75
2,95,1,52,3,77,107,28,82,38,7
2,92,27,10,28,49,87,13,30,22,34
2,54,16,46,11,45,90,19,63,29,108
2,113,82,36,86,95,112,25,37,7,29
3,57,83,80,103,64,46,36,78,37,35
3,48,47,109,105,94,97,4,61,49,1
3,90,6,30,86,89,27,49,73,79,61
2,45,75,60,32,35,51,5,109,17,82
3,107,47,12,53,56,72,65,96,19,7
3,104,100,112,76,99,63,107,106,25,29
3,101,93,96,90,4,59,63,76,28,64
2,1,54,96,59,98,41,25,55,6,83
3,7,90,83,57,97,108,106,76,54,98
2,35,60,27,94,49,46,82,100,86,103
2,109,49,85,20,1,107,57,97,10,56
2,40,88,4,53,75,56,110,83,113,67
2,7,62,43,102,2,101,53,23,67,98
3,36,76,24,27,22,11,37,63,60,14
3,78,90,1,50,25,15,5,47,106,49
2,109,90,108,4,18,75,20,62,103,7
3,55,70,103,72,16,105,37,102,99,106
3,105,11,20,45,5,51,84,39,83,9
2,10,110,80,93,49,25,102,113,32,103
2,67,17,21,61,66,108,15,69,77,86
3,14,81,58,107,64,111,54,55,70,27
3,89,109,101,15,108,18,61,39,60,84
3,107,43,82,48,70,101,110,54,106,53
3,13,1,101,21,19,22,55,17,5,6
2,55,67,48,37,79,109,39,51,73,1
3,4,63,68,29,10,99,76,88,111,106
2,76,10,60,92,95,55,15,42,91,29
3,91,66,4,36,65,99,22,41,58,37
2,108,82,50,37,92,83,89,63,94,111
3,42,87,96,106,101,98,97,15,14,95
2,77,29,96,62,8,46,36,19,94,68
2,111,13,93,63,30,2,33,8,54,47
3,24,95,61,59,93,76,111,22,98,58
3,53,85,36,54,30,101,88,72,77,52
3,52,103,11,20,47,23,93,15,34,107
3,17,85,40,108,31,82,33,73,29,9
2,90,4,92,86,30,21,112,60,5,45
3,99,9,41,86,35,3,61,82,1,78
2,97,98,79,43,110,48,56,28,11,103
2,96,24,94,67,31,73,86,64,85,71
2,94,111,69,35,45,68,62,76,70,18
3,6,100,80,14,10,30,95,87,62,60
2,43,90,13,2,40,98,8,34,54,30
2,76,3,70,4,5,111,88,32,20,17
3,32,3,93,70,6,14,30,96,51,7
2,55,57,83,51,65,103,3,87,45,81
2,69,17,64,53,99,49,25,24,51,29
3,22,109,54,15,50,76,106,52,110,88
3,81,77,101,31,48,94,59,76,86,46
3,29,27,56,5,33,107,17,50,65,73
2,3,21,23,57,5,62,31,46,22,30
2,106,57,68,56,77,87,108,16,71,22
3,37,109,28,79,96,76,5,74,91,50
2,70,29,68,43,39,95,24,11,4,42
2,59,85,76,17,99,25,38,62,54,82
3,1,61,80,36,51,93,32,30,27,74
3,91,49,13,17,65,55,113,58,5,35
3,66,101,13,16,41,107,94,102,36,51
3,41,26,98,65,87,66,56,74,31,110
2,69,41,5,20,7,4,52,110,102,15
3,9,55,83,75,113,106,18,97,60,36
2,102,95,60,111,19,43,39,53,71,112
3,81,112,94,62,105,34,11,3,69,40
2,87,48,113,78,19,104,46,31,36,94
3,113,60,20,78,90,103,106,74,17,87
2,25,41,96,33,19,24,35,40,73,72
2,76,88,13,4,91,95,42,90,71,23
3,66,41,18,14,103,87,74,111,112,2
2,42,84,1,5,56,50,32,94,13,55
3,20,4,42,92,107,23,88,71,21,52
3,67,83,8,55,61,24,111,4,56,5
2,75,70,28,49,111,72,34,4,99,26
3,38,103,37,14,1,32,19,56,75,66
3,78,31,45,72,110,61,42,75,55,68
2,29,100,38,55,102,91,30,112,59,96
3,12,9,72,49,40,26,89,29,100,87
2,5,26,54,64,58,10,62,71,33,55
2,31,41,2,91,28,36,22,102,65,100
2,11,25,83,82,108,41,38,27,59,50
2,2,38,95,107,102,79,101,69,72,19
2,46,37,60,100,58,56,6,9,82,91
2,14,63,38,62,47,106,9,68,4,3
2,94,113,92,36,1,44,18,102,27,3
2,52,19,113,1,31,23,50,11,33,6
2,112,9,59,24,73,28,86,2,74,13
3,21,75,107,17,41,57,89,97,88,110
3,38,18,79,27,28,56,43,60,3,62
3,43,98,11,58,4,92,8,110,26,21
2,33,108,69,34,6,76,39,16,67,78
2,21,109,99,4,1,52,12,28,44,86
3,26,104,102,88,84,64,15,94,87,53
2,18,37,78,30,45,36,16,4,38,86
2,34,85,77,48,75,110,93,7,74,47
3,8,82,61,39,90,45,3,63,95,55
3,26,51,28,44,11,99,10,56,94,77
2,39,49,67,79,107,100,35,111,20,25
2,51,113,44,72,60,112,93,10,42,84
2,49,3,30,113,51,89,10,74,17,6
3,78,83,44,92,89,70,17,71,97,30
3,101,34,63,14,28,78,45,18,9,6
3,102,30,89,91,82,46,103,77,45,8
2,98,89,50,69,61,104,99,32,88,90
3,39,79,110,104,94,29,70,102,20,2
3,30,4,99,11,104,36,67,10,92,69
3,38,41,84,68,23,12,112,54,2,80
3,102,84,33,40,34,46,7,11,70,61
3,111,84,102,52,98,68,109,22,29,106
3,64,50,44,91,2,71,43,15,100,82
2,78,105,45,109,60,14,43,76,1,67
3,57,113,5,108,83,60,61,109,34,3
2,106,3,25,61,79,68,53,19,56,50
2,61,100,111,15,89,73,5,2,50,52
2,7,5,65,112,87,99,105,57,71,27
2,109,68,77,60,56,78,110,23,67,47
2,2,94,75,112,39,28,97,57,65,100
3,9,97,60,53,48,2,76,47,110,44
2,48,21,44,24,107,36,47,95,43,76
3,15,112,26,81,90,82,105,85,57,45
2,85,6,46,18,20,82,26,84,38,102
2,47,96,94,77,38,29,9,39,91,98
2,31,11,3,45,66,86,98,104,36,17
2,18,15,77,58,13,111,73,109,95,89
2,87,41,26,107,97,67,63,33,2,30
2,1,81,113,71,94,76,97,28,5,82
2,64,81,55,2,76,25,29,61,17,108
3,70,2,23,96,103,40,113,89,83,42
2,86,88,31,113,14,42,45,83,112,18
3,49,73,60,14,15,32,90,38,54,57
3,62,11,53,78,61,95,9,18,24,49
3,8,59,82,84,85,73,110,12,55,24
3,111,21,26,19,57,29,105,28,103,50
3,60,55,16,35,34,5,100,91,18,86
3,76,65,51,3,43,72,82,27,75,31
2,41,39,24,110,46,49,12,94,109,28
2,10,33,90,109,6,9,67,24,15,47
2,37,27,16,46,71,97,65,36,92,21
3,37,56,86,11,78,50,60,41,109,10
3,105,45,65,59,38,29,8,12,93,97
3,6,99,109,59,14,108,13,88,78,40
3,46,40,43,86,91,96,49,7,29,107
2,66,54,100,40,2,38,70,6,101,18
2,25,34,101,62,15,43,97,74,83,81
2,93,39,102,31,1,97,65,46,62,58
3,56,72,39,6,12,98,79,33,5,42
3,54,96,50,92,73,40,83,44,17,78
3,24,42,21,70,92,23,91,25,98,89
3,75,31,97,35,58,46,43,104,25,47
2,108,33,104,68,67,25,70,44,56,11
2,56,13,34,90,68,9,109,60,18,53
3,111,56,85,38,47,65,97,76,83,35
3,68,41,95,32,98,83,111,39,37,27
2,53,28,36,3,12,57,33,71,35,81
2,82,40,107,103,48,72,50,22,23,36
3,36,12,21,48,51,101,102,89,86,103
3,2,101,15,78,57,91,58,86,67,29
3,47,45,12,107,39,100,71,110,68,7
2,68,33,107,56,14,15,26,42,50,74
2,104,82,78,20,77,72,84,45,103,93
2,108,7,51,37,88,36,72,10,1,32
2,6,93,24,58,80,56,31,113,47,2
2,32,16,108,109,85,96,20,102,110,53
2,14,52,29,26,55,38,42,4,69,41
2,47,22,2,84,83,104,23,40,3,72
3,94,24,105,89,39,37,99,54,83,38
3,71,77,7,57,76,99,12,68,14,96
3,61,69,63,113,109,90,68,88,26,75
2,59,62,81,100,65,91,111,113,101,82
3,6,44,94,97,24,18,10,14,34,98
3,90,107,28,54,110,68,97,104,82,106
3,94,98,79,103,67,104,46,38,58,112
2,32,6,48,105,54,53,24,49,23,57
3,61,7,25,91,64,56,60,38,86,63
3,58,111,3,101,5,82,72,108,87,84
3,46,104,4,15,99,68,53,77,35,70
3,99,33,92,8,69,47,108,55,26,51
3,109,62,90,87,68,97,92,71,1,80
2,72,2,98,22,82,3,26,92,110,45
2,83,45,61,2,19,18,87,85,21,107
2,67,83,8,72,3,25,33,22,5,97
3,18,90,7,34,110,20,98,86,60,108
2,65,55,83,72,63,71,33,103,2,109
3,66,46,84,14,85,29,53,87,99,38
2,81,4,80,28,15,102,88,37,94,6
3,84,65,18,4,60,58,28,56,32,52
2,32,108,62,59,13,73,88,47,77,76
3,34,33,49,91,63,9,97,52,61,11
2,45,102,72,64,52,6,81,67,11,63
3,4,34,64,104,81,74,50,98,44,11
2,32,106,41,70,63,92,75,42,52,47
2,33,63,73,60,79,57,72,49,66,11
3,13,45,26,11,16,60,96,6,99,29
2,9,38,94,74,1,8,70,61,36,3
2,104,5,25,31,53,102,26,41,65,85
3,47,91,19,70,20,9,79,46,84,14
3,28,90,49,69,65,100,7,21,26,41
3,17,111,94,88,61,84,79,74,26,32
2,76,22,44,6,48,55,101,39,4,85
2,32,4,57,84,70,112,40,56,63,18
3,63,10,56,39,12,57,76,97,19,81
3,101,12,105,19,84,46,69,10,37,104
